Fecha, Hora, Temp. Ambiental (DHT11), Humedad (DHT11), CO2 PPM (MQ135),  Temp. Corporal (MLX90614), Pulso Card. (MAX30102), Oxigenacion (MAX30102)
04/12/2024, 04:35:42, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:35:48, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:35:54, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:36:01, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:36:07, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:36:13, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:36:20, 21.40, 54.00, 116, 19.39, 0.00, 0.00
04/12/2024, 04:36:26, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:36:32, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:36:39, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:36:45, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:36:51, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:36:58, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:37:04, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:37:10, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:37:17, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:37:23, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:37:29, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:37:36, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:37:42, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:37:48, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:37:55, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:38:01, 21.40, 54.00, 116, 19.41, 0.00, 0.00
04/12/2024, 04:38:07, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:38:14, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:38:20, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:38:26, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:38:33, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:38:39, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:38:45, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:38:52, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:38:58, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:39:04, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:39:11, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:39:17, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:39:23, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:39:30, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:39:36, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:39:42, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:39:49, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:39:55, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:40:02, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:40:08, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:40:14, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:40:21, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:40:27, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:40:33, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:40:40, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:40:46, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:40:52, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:40:59, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:41:05, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:41:11, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:41:18, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:41:24, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:41:30, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:41:37, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:41:43, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:41:49, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:41:56, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:42:02, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:42:08, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:42:15, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:42:21, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:42:27, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:42:34, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:42:40, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:42:46, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:42:53, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:42:59, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:43:05, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:43:12, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:43:18, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:43:24, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:43:31, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:43:37, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:43:43, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:43:50, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:43:56, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:44:02, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:44:09, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:44:15, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:44:21, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:44:28, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:44:41, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:44:47, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:44:53, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:45:00, 21.40, 54.00, 116, 19.19, 0.00, 0.00
04/12/2024, 04:45:06, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:45:12, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:45:19, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:45:25, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:45:31, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:45:38, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:45:44, 21.40, 54.00, 116, 19.39, 0.00, 0.00
04/12/2024, 04:45:50, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:45:57, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:46:03, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:46:09, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:46:16, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:46:22, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:46:28, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:46:35, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:46:41, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:46:47, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:46:54, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:47:00, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:47:06, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:47:13, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:47:19, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:47:25, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:47:32, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:47:38, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:47:44, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:47:51, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:47:57, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:48:03, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:48:10, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:48:16, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:48:22, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:48:29, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:48:35, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:48:41, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:48:48, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:48:54, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:49:01, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:49:07, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:49:13, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:49:20, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:49:26, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:49:32, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:49:39, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:49:45, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:49:51, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:49:58, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:50:04, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:50:10, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:50:17, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:50:23, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:50:29, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:50:36, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:50:42, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:50:48, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:50:55, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:51:01, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:51:07, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:51:14, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:51:20, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:51:26, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:51:33, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:51:39, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:51:45, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:51:52, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:51:58, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:52:04, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:52:11, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:52:17, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:52:23, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:52:30, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:52:36, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:52:42, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:52:49, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:52:55, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:53:01, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:53:08, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:53:14, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:53:20, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:53:27, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:53:33, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:53:40, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:53:46, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:53:52, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:53:59, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:54:05, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:54:11, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:54:18, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:54:24, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:54:30, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:54:43, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:54:49, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:54:56, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:55:02, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:55:08, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:55:15, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:55:21, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:55:27, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:55:34, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:55:40, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:55:46, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:55:53, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 04:55:59, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:56:05, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:56:12, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:56:18, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:56:24, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:56:31, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:56:37, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:56:43, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:56:50, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:56:56, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:57:02, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:57:09, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:57:15, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:57:21, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:57:28, 21.40, 54.00, 113, 19.33, 0.00, 0.00
04/12/2024, 04:57:34, 21.40, 54.00, 113, 19.25, 0.00, 0.00
04/12/2024, 04:57:40, 21.40, 54.00, 116, 19.19, 0.00, 0.00
04/12/2024, 04:57:47, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:57:53, 21.40, 54.00, 113, 19.25, 0.00, 0.00
04/12/2024, 04:57:59, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:58:06, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:58:19, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:58:25, 21.40, 54.00, 113, 19.29, 0.00, 0.00
04/12/2024, 04:58:31, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:58:38, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:58:44, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 04:58:50, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:58:57, 21.40, 54.00, 113, 19.33, 0.00, 0.00
04/12/2024, 04:59:03, 21.40, 54.00, 113, 19.25, 0.00, 0.00
04/12/2024, 04:59:09, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 04:59:16, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:59:22, 21.40, 54.00, 113, 19.29, 0.00, 0.00
04/12/2024, 04:59:28, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:59:35, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 04:59:41, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:59:47, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 04:59:54, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:00:00, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:00:06, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:00:13, 21.40, 54.00, 113, 19.25, 0.00, 0.00
04/12/2024, 05:00:19, 21.40, 54.00, 113, 19.33, 0.00, 0.00
04/12/2024, 05:00:25, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:00:32, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:00:38, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:00:44, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:00:51, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:00:57, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:01:03, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:01:10, 21.40, 54.00, 113, 19.25, 0.00, 0.00
04/12/2024, 05:01:16, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:01:22, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:01:29, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:01:35, 21.40, 54.00, 116, 19.19, 0.00, 0.00
04/12/2024, 05:01:41, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:01:48, 21.40, 54.00, 113, 19.29, 0.00, 0.00
04/12/2024, 05:01:54, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:02:00, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:02:07, 21.40, 54.00, 113, 19.33, 0.00, 0.00
04/12/2024, 05:02:13, 21.40, 54.00, 113, 19.35, 0.00, 0.00
04/12/2024, 05:02:19, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:02:26, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:02:32, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:02:39, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:02:45, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:02:51, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:02:58, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:03:04, 21.40, 54.00, 116, 19.19, 0.00, 0.00
04/12/2024, 05:03:10, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:03:17, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:03:23, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:03:29, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:03:36, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:03:42, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:03:48, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:03:55, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:04:01, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:04:07, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:04:14, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:04:20, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:04:26, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:04:33, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:04:39, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:04:45, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:04:52, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:04:58, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:05:04, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 05:05:11, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:05:17, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:05:23, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:05:30, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:05:36, 21.40, 54.00, 116, 19.35, 0.00, 0.00
04/12/2024, 05:05:42, 21.40, 54.00, 113, 19.33, 0.00, 0.00
04/12/2024, 05:05:49, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:05:55, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:06:01, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:06:08, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:06:14, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:06:20, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:06:27, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:06:33, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:06:39, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:06:46, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:06:52, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:06:58, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:07:05, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:07:11, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:07:18, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:07:24, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:07:30, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:07:37, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:07:43, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:07:49, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:07:56, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:08:02, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:08:08, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:08:15, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:08:21, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:08:27, 21.40, 54.00, 116, 19.33, 0.00, 0.00
04/12/2024, 05:08:34, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:08:40, 21.40, 54.00, 113, 19.25, 0.00, 0.00
04/12/2024, 05:08:46, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:08:53, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:08:59, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:09:05, 21.40, 54.00, 113, 19.29, 0.00, 0.00
04/12/2024, 05:09:12, 21.40, 54.00, 116, 19.19, 0.00, 0.00
04/12/2024, 05:09:18, 21.40, 54.00, 113, 19.25, 0.00, 0.00
04/12/2024, 05:09:24, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:09:31, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:09:37, 21.40, 54.00, 116, 19.23, 0.00, 0.00
04/12/2024, 05:09:43, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:09:50, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:09:56, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:10:02, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:10:09, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:10:15, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:10:21, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:10:28, 21.40, 54.00, 116, 19.25, 0.00, 0.00
04/12/2024, 05:10:34, 21.40, 54.00, 116, 19.19, 0.00, 0.00
04/12/2024, 05:10:40, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:10:47, 21.40, 54.00, 116, 19.29, 0.00, 0.00
04/12/2024, 05:10:53, 21.40, 54.00, 116, 19.25, 0.00, 0.00
